id,reviews,rating
17730019,54,99.0
17730390,14,87.0
17731252,30,100.0
17731891,62,98.0
17735156,55,94.0
17735639,45,91.0
17735760,26,95.0
17737245,27,87.0
17738174,30,95.0
17741347,154,95.0
17746222,18,95.0
17748284,32,100.0
17750380,61,97.0
17750513,147,93.0
17751140,350,96.0
17751338,28,88.0
17754072,317,96.0
17757976,14,96.0
17759478,98,93.0
17759694,45,99.0
17764355,146,98.0
17765198,38,91.0
17765395,35,85.0
17765841,22,95.0
17766580,18,89.0
17774731,205,92.0
17774810,80,99.0
17777286,190,90.0
17777654,325,97.0
17778366,168,96.0
17778941,204,96.0
17779504,368,96.0
17779879,55,95.0
17781440,211,97.0
17790958,67,96.0
17791464,107,97.0
17791938,78,98.0
17792856,14,94.0
17793963,11,98.0
17796480,119,99.0
17806485,14,98.0
17806646,77,98.0
17808825,24,94.0
17809649,21,94.0
17810201,50,97.0
17812444,26,100.0
17812919,179,99.0
17828438,91,94.0
17829947,10,100.0
17841354,11,98.0
17842111,149,95.0
17843168,11,98.0
17843852,36,99.0
17843998,14,90.0
17844130,33,99.0
17845507,19,99.0
17845650,12,98.0
17848627,57,97.0
17853353,52,95.0
17856672,107,96.0
17857110,61,98.0
17860042,10,100.0
17866018,29,91.0
17866206,69,94.0
17872922,12,100.0
17874595,82,91.0
17875002,23,100.0
17875156,96,97.0
17876530,97,94.0
17879131,158,92.0
17880254,11,89.0
17881120,77,97.0
17881553,87,79.0
17887213,75,97.0
17887871,89,98.0
17888337,109,97.0
17892920,40,98.0
17899730,49,97.0
17902970,282,95.0
17905479,50,96.0
17905970,34,95.0
17906420,45,95.0
17906601,145,96.0
17906990,19,95.0
17908331,19,98.0
17915565,26,99.0
17919742,10,96.0
17922181,12,92.0
17923261,42,98.0
17925337,14,88.0
17925453,34,93.0
17929219,48,94.0
17934924,16,100.0
17938337,124,97.0
17938814,128,96.0
17938886,10,98.0
17940041,11,96.0
17940198,44,95.0
17941316,23,97.0
17941851,215,97.0
17943407,19,89.0
17943732,13,100.0
17944140,42,86.0
17944219,10,98.0
17944802,18,100.0
17946985,16,99.0
17951580,86,95.0
17955761,15,89.0
17956381,14,97.0
17957521,50,96.0
17958414,55,86.0
17959888,20,100.0
17960375,27,100.0
17971100,61,88.0
17973686,107,91.0
17975664,38,97.0
17980714,71,84.0
17981267,89,93.0
17981447,54,93.0
17986678,131,85.0
17987648,11,96.0
17988416,104,93.0
17992512,255,98.0
17993317,22,99.0
18005542,76,97.0
18010406,31,92.0
18010510,50,83.0
18013489,12,97.0
18016642,123,93.0
18018752,99,95.0
18020906,64,97.0
18022545,45,94.0
18022636,115,92.0
18023825,109,97.0
18023847,79,98.0
18024561,109,86.0
18024772,155,93.0
18024956,170,94.0
18025228,12,87.0
18037392,98,97.0
18040970,60,94.0
18041862,142,94.0
18042742,13,98.0
18048473,26,88.0
18050070,27,98.0
18054268,130,96.0
18054501,11,98.0
18055685,21,94.0
18059112,17,82.0
18059656,35,97.0
18062797,36,94.0
18066269,130,97.0
18068913,27,93.0
18069745,30,97.0
18070342,22,94.0
18071246,110,91.0
18073738,16,94.0
18074110,28,96.0
18074535,47,98.0
18075511,163,86.0
18076273,72,99.0
18076623,22,95.0
18076816,111,92.0
18076911,55,87.0
18077042,133,100.0
18077050,12,98.0
18077560,41,98.0
18080436,11,98.0
18086664,41,90.0
18087564,22,100.0
18089676,116,95.0
18091187,124,90.0
18091991,99,90.0
18095883,215,90.0
18104150,41,97.0
18108648,133,95.0
18109852,23,95.0
18117334,89,94.0
18120592,149,96.0
18120946,72,98.0
18124558,64,95.0
18133502,38,96.0
18134948,64,93.0
18138307,14,99.0
18139171,14,98.0
18142309,14,100.0
18148158,142,93.0
18151035,72,92.0
18159825,109,96.0
18167242,75,97.0
18173198,91,93.0
18173787,522,99.0
18177024,42,98.0
18188738,52,96.0
18188958,39,95.0
18189659,31,80.0
18190203,96,98.0
18191892,60,95.0
18191934,22,96.0
18191965,14,99.0
18193397,26,100.0
18194429,12,100.0
18194482,13,88.0
18196956,10,93.0
18197137,12,97.0
18198439,44,100.0
18198575,23,99.0
18203651,16,95.0
18205794,35,99.0
18208738,87,98.0
18208811,146,98.0
18209795,14,100.0
18215065,104,95.0
18221864,169,92.0
18222309,18,100.0
18222359,141,96.0
18225729,19,99.0
18225912,113,99.0
18226037,20,97.0
18226108,73,99.0
18227529,90,98.0
18228187,137,95.0
18228291,79,93.0
18229274,86,99.0
18236192,17,100.0
18239876,92,96.0
18240957,17,93.0
18240963,81,94.0
18249844,25,93.0
18251681,133,97.0
18252876,16,92.0
18253324,25,100.0
18253827,19,98.0
18253938,17,99.0
18254314,11,98.0
18255124,10,96.0
18255225,20,98.0
18256895,197,92.0
18264166,130,93.0
18266400,97,98.0
18266415,15,96.0
18266775,42,91.0
18268257,11,91.0
18269635,14,97.0
18270109,45,94.0
18271718,115,97.0
18272753,16,93.0
18273542,15,95.0
18274232,49,99.0
18283511,174,92.0
18286031,21,96.0
18286212,13,87.0
18286926,35,86.0
18287688,15,89.0
18287772,193,93.0
18288371,38,99.0
18288828,178,95.0
18290561,94,98.0
18291430,20,99.0
18291740,11,100.0
18294238,108,96.0
18303895,137,96.0
18306444,119,96.0
18308486,43,94.0
18312568,86,98.0
18313862,12,98.0
18314397,78,98.0
18314930,29,98.0
18325063,13,97.0
18327630,107,97.0
18329309,14,97.0
18331097,72,97.0
18332922,70,95.0
18340599,57,89.0
18342361,105,100.0
18348512,43,96.0
18357504,14,98.0
18358343,25,93.0
18358606,130,94.0
18358621,126,97.0
18358644,12,93.0
18359426,77,97.0
18366609,14,99.0
18369887,39,98.0
18370699,41,92.0
18373404,159,96.0
18374647,43,93.0
18375685,131,100.0
18375815,38,90.0
18377036,69,94.0
18384884,24,95.0
18385188,135,100.0
18386105,55,96.0
18386494,130,96.0
18386915,122,96.0
18390143,37,94.0
18390316,13,97.0
18394653,43,99.0
18399865,121,86.0
18402330,107,97.0
18402568,95,99.0
18407251,24,96.0
18408236,67,90.0
18411056,100,100.0
18411446,117,98.0
18415505,37,95.0
18416265,21,82.0
18424903,74,96.0
18427825,49,93.0
18430588,11,93.0
18430686,57,87.0
18432894,108,97.0
18433038,91,95.0
18439203,150,96.0
18440017,28,94.0
18441301,17,98.0
18444575,12,95.0
18449954,81,98.0
18450143,82,93.0
18455236,41,96.0
18455830,55,99.0
18458323,15,97.0
18460679,27,97.0
18460756,107,95.0
18461296,12,85.0
18462291,48,97.0
18462681,17,100.0
18462718,87,99.0
18463609,94,92.0
18470545,56,96.0
18471232,41,92.0
18476851,45,98.0
18477226,13,71.0
18481196,15,95.0
18482700,37,96.0
18486868,21,95.0
18489366,54,100.0
18490141,47,89.0
18490798,36,99.0
18495224,10,86.0
18496255,11,100.0
18499050,77,100.0
18499074,18,99.0
18502246,21,88.0
18503701,116,92.0
18503779,11,98.0
18503789,13,95.0
18504151,52,98.0
18505594,104,98.0
18506292,56,99.0
18506359,42,96.0
18507990,35,98.0
18508209,33,98.0
18508470,97,98.0
18508959,45,99.0
18519818,13,97.0
18520516,12,98.0
18521246,11,94.0
18521860,88,98.0
18522181,81,96.0
18522547,51,95.0
18523182,24,96.0
18523918,117,97.0
18527060,10,100.0
18535402,114,95.0
18540170,129,92.0
18540856,18,99.0
18542490,77,91.0
18543045,36,98.0
18543400,58,95.0
18549222,78,95.0
18550867,111,99.0
18550947,10,98.0
18551084,15,79.0
18559902,18,85.0
18560104,13,100.0
18560569,31,97.0
18561200,65,97.0
18564694,84,100.0
18565097,10,96.0
18565752,225,96.0
18566623,68,97.0
18569422,52,98.0
18582792,205,97.0
18583467,126,98.0
18584180,42,100.0
18584742,124,93.0
18585458,148,98.0
18586018,151,95.0
18586873,36,91.0
18590266,38,75.0
18592160,32,94.0
18595831,38,99.0
18596772,11,98.0
18597908,18,99.0
18606237,49,96.0
18609316,42,98.0
18610539,10,100.0
18611522,22,100.0
18612976,34,98.0
18615054,43,100.0
18615903,87,95.0
18616234,11,100.0
18617195,24,94.0
18617676,31,95.0
18619857,19,94.0
18625919,166,99.0
18626606,10,96.0
18628912,20,97.0
18632502,98,97.0
18635942,109,98.0
18637912,106,97.0
18638985,20,95.0
18646653,38,95.0
18647217,121,96.0
18648243,50,96.0
18649105,19,93.0
18649351,53,95.0
18649806,30,90.0
18650087,100,88.0
18652220,37,98.0
18656661,12,100.0
18662664,21,93.0
18666975,24,98.0
18669496,31,94.0
18671835,233,97.0
18675215,14,98.0
18675599,11,84.0
18683699,24,100.0
18686390,13,97.0
18688150,73,96.0
18690466,55,93.0
18692028,122,91.0
18695104,29,98.0
18701095,19,97.0
18704413,107,98.0
18705087,68,94.0
18706173,73,97.0
18715285,68,98.0
18716795,11,85.0
18718195,61,99.0
18719526,52,99.0
18721209,46,96.0
18721341,91,97.0
18729143,129,91.0
18731641,64,95.0
18734320,14,91.0
18735631,29,92.0
18735653,14,96.0
18736436,20,81.0
18736455,116,100.0
18736484,61,97.0
18737053,21,95.0
18737220,15,91.0
18737235,11,98.0
18745141,63,79.0
18747972,39,84.0
18752307,57,98.0
18753406,20,98.0
18753645,185,99.0
18753689,19,99.0
18755777,71,94.0
18758370,88,97.0
18758525,18,99.0
18766576,30,95.0
18767961,66,93.0
18768978,16,100.0
18769652,10,100.0
18776908,47,98.0
18778024,115,98.0
18783614,44,100.0
18785110,30,79.0
18785349,33,87.0
18787950,15,99.0
18789373,11,88.0
18789421,117,96.0
18791570,97,95.0
18792188,17,96.0
18793633,36,99.0
18795229,124,86.0
18795447,133,95.0
18802366,24,97.0
18803064,130,94.0
18806323,60,99.0
18809063,50,86.0
18812046,27,96.0
18813227,111,96.0
18821462,11,96.0
18822687,18,98.0
18824754,49,99.0
18826104,63,96.0
18826370,10,94.0
18828846,72,90.0
18835820,10,100.0
18836532,72,98.0
18836754,82,98.0
18838643,82,98.0
18840866,26,97.0
18844533,42,87.0
18847331,20,96.0
18852245,12,98.0
18853435,99,84.0
18855694,57,100.0
18855750,62,88.0
18855980,116,98.0
18856302,126,97.0
18857790,118,96.0
18857875,17,99.0
18858192,86,97.0
18858761,59,90.0
18865511,17,98.0
18867401,108,94.0
18869692,18,98.0
18870342,12,97.0
18871286,11,96.0
18871571,101,93.0
18872495,23,95.0
18872858,88,96.0
18875512,135,96.0
18875740,28,95.0
18876580,156,93.0
18876659,23,99.0
18877051,14,98.0
18878093,12,100.0
18878260,29,95.0
18890521,75,87.0
18894145,19,100.0
18894931,34,97.0
18895016,200,98.0
18896540,63,92.0
18896824,10,98.0
18897119,52,89.0
18898808,143,88.0
18899149,111,98.0
18907303,22,98.0
18908212,122,90.0
18908490,26,100.0
18911463,21,97.0
18912084,11,98.0
18914656,64,86.0
18914730,333,96.0
18917540,18,97.0
18917771,84,97.0
18922939,10,95.0
18924273,94,87.0
18924938,55,96.0
18929965,81,96.0
18931423,97,95.0
18934106,123,96.0
18934728,36,98.0
18935148,70,94.0
18942119,89,97.0
18943949,10,95.0
18944834,57,100.0
18946105,113,100.0
18946416,126,99.0
18948914,90,98.0
18949137,11,94.0
18956236,39,90.0
18957522,186,97.0
18958355,99,97.0
18958724,11,84.0
18959626,51,99.0
18962916,64,94.0
18962999,87,92.0
18970683,37,93.0
18971993,91,96.0
18975097,19,88.0
18976585,19,100.0
18979981,36,96.0
18984088,28,99.0
18985595,115,96.0
18992110,16,99.0
18992796,30,86.0
18993091,32,100.0
18993398,68,98.0
18994965,67,99.0
18997559,24,96.0
18998595,89,98.0
19000161,20,91.0
19001284,19,95.0
19001879,17,100.0
19007359,50,98.0
19011068,75,97.0
19014000,22,94.0
19015029,117,85.0
19015592,17,100.0
19017429,23,96.0
19017889,42,94.0
19018157,120,99.0
19019762,76,94.0
19028078,21,90.0
19030149,103,96.0
19031108,19,98.0
19032635,16,95.0
19032888,13,98.0
19034388,15,99.0
19035560,14,93.0
19038815,244,94.0
19046687,144,98.0
19049100,67,97.0
19051760,132,95.0
19053614,63,93.0
19054163,141,95.0
19054653,38,98.0
19054757,93,98.0
19055136,145,85.0
19055226,12,98.0
19056160,24,92.0
19057073,29,97.0
19057479,27,98.0
19057619,30,95.0
19063118,106,97.0
19066476,73,98.0
19068247,22,98.0
19069305,195,96.0
19069649,15,79.0
19071002,166,89.0
19073347,24,100.0
19073637,81,99.0
19075635,20,100.0
19080983,100,88.0
19087480,97,98.0
19093789,21,92.0
19094427,15,100.0
19094459,10,98.0
19094871,29,99.0
19095902,73,95.0
19099408,16,94.0
19099537,138,97.0
19099720,104,98.0
19102027,177,90.0
19103622,163,92.0
19111261,30,99.0
19114447,11,71.0
19116128,11,100.0
19117207,17,99.0
19118963,14,96.0
19121954,232,92.0
19121957,13,97.0
19121995,68,94.0
19122371,20,95.0
19122672,40,92.0
19133220,71,98.0
19134814,11,100.0
19134850,28,91.0
19135548,25,93.0
19135811,37,95.0
19136705,10,87.0
19138138,38,98.0
19138221,35,100.0
19140331,32,97.0
19141391,19,93.0
19141812,38,88.0
19153259,14,98.0
19154108,44,95.0
19154276,20,95.0
19155616,232,92.0
19155632,40,93.0
19160504,99,91.0
19162180,99,99.0
19162211,24,88.0
19162648,127,97.0
19163361,50,94.0
19163623,44,98.0
19163888,12,100.0
19164049,37,98.0
19164752,16,87.0
19170980,12,98.0
19171670,12,87.0
19172876,42,94.0
19173391,16,100.0
19175288,41,93.0
19175650,11,98.0
19176390,29,99.0
19177262,18,94.0
19177269,40,90.0
19177573,262,95.0
19179372,24,82.0
19179615,268,91.0
19179863,38,91.0
19179961,26,87.0
19180868,57,100.0
19182044,60,100.0
19188166,32,96.0
19189347,18,100.0
19190579,39,98.0
19191340,20,99.0
19192001,82,89.0
19192149,121,98.0
19193139,16,96.0
19195474,15,99.0
19197983,89,96.0
19200270,80,99.0
19206035,13,98.0
19206550,22,96.0
19207312,22,99.0
19209436,24,98.0
19209710,10,100.0
19211023,28,98.0
19212268,31,99.0
19212370,82,96.0
19212378,196,91.0
19212489,171,93.0
19212985,27,89.0
19222766,24,99.0
19225682,10,93.0
19226317,18,100.0
19227077,88,98.0
19227138,159,92.0
19227365,176,91.0
19227424,154,93.0
19227532,104,93.0
19237286,46,96.0
19239282,17,98.0
19241855,12,98.0
19245930,35,94.0
19246114,102,97.0
19247235,71,94.0
19249099,52,95.0
19251255,26,88.0
19251668,29,88.0
19264119,18,100.0
19265766,11,84.0
19265835,99,95.0
19267834,10,88.0
19268922,15,97.0
19269676,21,94.0
19271040,182,96.0
19271120,36,99.0
19273138,41,97.0
19273509,30,95.0
19274249,31,97.0
19275018,11,94.0
19278895,13,100.0
19280212,17,95.0
19280591,80,99.0
19294842,27,96.0
19295941,42,84.0
19296503,16,94.0
19297819,160,96.0
19304453,13,95.0
19305374,68,99.0
19308804,21,99.0
19309279,80,94.0
19311031,16,96.0
19312705,16,99.0
19313483,79,99.0
19314589,267,97.0
19314671,30,99.0
19315654,98,97.0
19317831,12,95.0
19317834,21,94.0
19319184,38,98.0
19326306,10,96.0
19326745,37,79.0
19327636,14,100.0
19327822,58,97.0
19329404,105,100.0
19330704,51,98.0
19330743,63,83.0
19342192,76,98.0
19343700,185,93.0
19344750,16,98.0
19345240,15,97.0
19346860,41,100.0
19348588,131,97.0
19348689,23,98.0
19349497,11,87.0
19353053,38,100.0
19354239,31,97.0
19359445,45,99.0
19360685,12,100.0
19361884,42,83.0
19362079,70,96.0
19362485,41,85.0
19362649,23,83.0
19362751,14,100.0
19363931,45,90.0
19376872,38,98.0
19380186,19,96.0
19382819,10,93.0
19383510,11,96.0
19385683,23,100.0
19385783,17,98.0
19385941,53,97.0
19386162,12,93.0
19386444,102,95.0
19387402,180,94.0
19387438,59,98.0
19387694,14,98.0
19388198,26,92.0
19388464,153,97.0
19389707,14,99.0
19389911,55,96.0
19390119,75,97.0
19401219,99,97.0
19404654,86,96.0
19405371,117,97.0
19407214,90,94.0
19407781,79,95.0
19407992,17,99.0
19408844,15,100.0
19409421,12,97.0
19410180,45,93.0
19412207,55,95.0
19413691,12,93.0
19425570,21,95.0
19428130,26,93.0
19429043,110,95.0
19430239,116,95.0
19431893,16,88.0
19433834,19,99.0
19439956,82,99.0
19440924,24,86.0
19441240,11,100.0
19448363,57,92.0
19449463,92,92.0
19450121,72,96.0
19451978,101,98.0
19452119,11,100.0
19454344,18,88.0
19455149,54,96.0
19455284,40,94.0
19458290,74,97.0
19459082,34,93.0
19459993,52,97.0
19470210,42,99.0
19470886,20,94.0
19472906,57,98.0
19475058,15,97.0
19475130,19,100.0
19475198,11,96.0
19476873,80,98.0
19477677,11,96.0
19490059,135,96.0
19495570,25,100.0
19497458,53,94.0
19499668,32,99.0
19501242,17,96.0
19503971,118,97.0
19504570,170,90.0
19505620,39,99.0
19506194,14,93.0
19509586,54,94.0
19517508,12,96.0
19517513,36,98.0
19520573,168,97.0
19520991,16,98.0
19521346,13,100.0
19524083,54,94.0
19525455,13,98.0
19526601,34,96.0
19527028,39,97.0
19528326,71,86.0
19529637,12,97.0
19530067,112,95.0
19530778,42,98.0
19531390,112,96.0
19532157,17,88.0
19532789,48,88.0
19532805,35,93.0
19542512,150,94.0
19546202,17,90.0
19547068,216,98.0
19548468,32,94.0
19549547,11,98.0
19550419,27,95.0
19550594,96,96.0
19554564,191,96.0
19555750,129,91.0
19566229,97,91.0
19566557,13,94.0
19567443,95,96.0
19567629,165,97.0
19568889,49,99.0
19569481,32,95.0
19573709,10,96.0
19577620,92,97.0
19582754,83,96.0
19586399,91,95.0
19588669,29,96.0
19588726,13,82.0
19588937,37,96.0
19590061,177,91.0
19590209,36,93.0
19591107,55,92.0
19591602,58,95.0
19596021,29,100.0
19602390,92,97.0
19602515,17,99.0
19602922,15,84.0
19604361,22,93.0
19606813,65,98.0
19610687,96,99.0
19611015,94,97.0
19618958,76,98.0
19619177,96,99.0
19620202,59,95.0
19622976,77,96.0
19623614,115,96.0
19625202,140,95.0
19626464,130,91.0
19630271,10,98.0
19633139,31,97.0
19636727,40,93.0
19637278,28,99.0
19642050,74,97.0
19643201,30,94.0
19644363,82,89.0
19650084,72,95.0
19650166,19,98.0
19651861,45,92.0
19653554,76,95.0
19654970,142,92.0
19659874,16,90.0
19660760,62,98.0
19661183,29,96.0
19662367,116,96.0
19670093,11,89.0
19671104,17,85.0
19673076,61,99.0
19673318,15,99.0
19674485,24,98.0
19675743,92,97.0
19676100,120,98.0
19677221,14,97.0
19677749,59,93.0
19679564,17,98.0
19691108,75,94.0
19691179,68,98.0
19691525,16,95.0
19691853,16,96.0
19692746,123,97.0
19694951,14,91.0
19695709,23,91.0
19696119,83,98.0
19696674,164,95.0
19696972,13,78.0
19698644,11,96.0
19699218,18,96.0
19699596,84,97.0
19701913,23,100.0
19702498,11,100.0
19702506,18,99.0
19703922,50,93.0
19708955,17,100.0
19709666,139,92.0
19710742,101,97.0
19710855,84,86.0
19711512,28,92.0
19712270,26,95.0
19713885,71,97.0
19715121,44,87.0
19717723,101,100.0
19718103,31,97.0
19718634,83,82.0
19721535,10,91.0
19729892,14,97.0
19730080,17,99.0
19730968,29,99.0
19731225,51,97.0
19734117,36,93.0
19734492,275,95.0
19736798,174,97.0
19737629,27,97.0
19737981,61,95.0
19738695,26,96.0
19743260,10,94.0
19743334,60,95.0
19743941,40,95.0
19744503,67,97.0
19744691,19,99.0
19745541,24,96.0
19747278,25,98.0
19748517,19,85.0
19748553,150,98.0
19748676,69,100.0
19751205,57,92.0
19758402,49,87.0
19763298,32,99.0
19763459,19,81.0
19763657,27,91.0
19766312,66,98.0
19766791,62,98.0
19768219,11,98.0
19768754,47,98.0
19768762,50,95.0
19769328,26,90.0
19769403,28,97.0
19769912,133,98.0
19779217,36,97.0
19779749,15,94.0
19780093,11,98.0
