id,hood,zipcode,guests,sqft,price
35038269,Manhattan,10022,2,,99
35038426,Manhattan,10001,4,,255
35038658,Queens,11373,3,,59
35039554,Queens,11423,8,0.0,430
35040098,Manhattan,10029,2,,134
35042474,Queens,11354,2,,55
35043094,Queens,11413,6,,150
35043515,Brooklyn,11217,2,,99
35044394,Brooklyn,11216,1,,140
35050365,Brooklyn,11216,2,,125
35054863,Brooklyn,11233,2,,45
35055076,Queens,11415,2,,65
35056734,Manhattan,10036,3,,400
35057815,Queens,11432,12,,210
35058541,Bronx,10465,2,,99
35059067,Queens,11369,4,,90
35059308,Brooklyn,11225,2,,80
35059538,Queens,11369,3,,70
35059681,Queens,11369,2,,60
35059840,Brooklyn,11236,2,,100
35060103,Brooklyn,11221,2,,89
35060529,Brooklyn,11221,2,,130
35060675,Brooklyn,11213,8,,350
35060992,Brooklyn,11213,4,,88
35061907,Brooklyn,11238,1,,65
35062731,Manhattan,10038,2,,299
35063165,Manhattan,10029,2,,65
35063377,Brooklyn,11249,1,,100
35064014,Brooklyn,11205,1,,50
35064196,Manhattan,10036,4,,100
35064738,Manhattan,10040,4,,80
35064797,Manhattan,10014,1,,111
35065083,Brooklyn,11201,2,,140
35065348,Queens,11418,2,,75
35066003,Brooklyn,11233,1,,169
35066396,Queens,11103,12,,49
35066800,Queens,11692,1,,80
35067259,Brooklyn,11216,4,,300
35067483,Manhattan,10019,6,,140
35069416,Staten Island,10304,1,,30
35069663,Bronx,10453,1,,22
35075812,Manhattan,10016,5,,500
35076834,Brooklyn,11233,5,,105
35079012,Brooklyn,11211,2,,150
35080347,Manhattan,10002,2,,200
35080969,Manhattan,10016,5,,294
35081102,Manhattan,10035,2,,60
35081665,Queens,11421,2,,45
35082055,Manhattan,10002,5,,350
35082227,Brooklyn,11207,4,,100
35082332,Brooklyn,11211,7,,180
35084043,Manhattan,10019,2,,199
35084260,Manhattan,10019,2,,199
35085042,Brooklyn,11231,2,,110
35085680,Manhattan,10019,2,,100
35085802,Queens,11385,2,,50
35085826,Queens,11434,2,,99
35085934,Brooklyn,11222,2,,125
35086241,Manhattan,10019,2,,100
35086252,Brooklyn,11201,2,,210
35086354,Manhattan,10019,4,,100
35086502,Manhattan,10019,2,,100
35086713,Manhattan,10019,2,,100
35087672,Manhattan,10075,4,,250
35089153,Brooklyn,11207,2,,97
35091010,Queens,11369,3,,60
35091116,Queens,11369,3,,70
35093378,Manhattan,10019,2,,350
35096173,Manhattan,10029,2,,151
35096744,Brooklyn,11233,2,,65
35096805,Brooklyn,11221,2,,100
35109246,Brooklyn,11201,4,,1750
35114037,Manhattan,10031,3,,93
35114189,Manhattan,10023,5,,220
35114837,Manhattan,10011,3,,154
35115187,Brooklyn,11215,2,,139
35115893,Manhattan,10065,4,,140
35118023,Manhattan,10010,2,,299
35119296,Manhattan,10018,2,,109
35119736,Manhattan,10034,6,,87
35119931,Queens,11423,2,,100
35120093,Brooklyn,11206,3,,120
35120222,Queens,11106,6,,250
35120633,Manhattan,10018,2,,109
35120746,Manhattan,10018,2,,119
35120868,Manhattan,10018,2,,129
35121319,Manhattan,10031,2,,135
35121524,Brooklyn,11211,4,,300
35121742,Brooklyn,11225,4,,94
35124156,Manhattan,10002,3,,150
35124311,Manhattan,10012,2,,124
35124747,Manhattan,10002,1,,135
35125636,Brooklyn,11220,1,,30
35125696,Brooklyn,11215,2,,49
35127246,Brooklyn,11217,4,,150
35127308,Queens,11433,1,,40
35127865,Manhattan,10023,5,,191
35129021,Brooklyn,11222,2,,110
35129203,Brooklyn,11221,1,,36
35129411,Brooklyn,11231,6,,250
35130273,Queens,11377,3,,65
35131221,Bronx,10471,4,,119
35132016,Manhattan,10024,6,,590
35132775,Manhattan,10011,4,,249
35139240,Queens,11378,2,,75
35144155,Brooklyn,11222,1,,55
35145200,Brooklyn,11221,2,,40
35145314,Queens,11368,1,,25
35145342,Queens,11368,1,,29
35147929,Brooklyn,11201,2,,300
35149019,Brooklyn,11201,2,,300
35149180,Brooklyn,11201,2,,300
35149282,Brooklyn,11201,4,,300
35149452,Brooklyn,11201,2,,300
35149749,Brooklyn,11201,2,,300
35150572,Queens,11104,2,,45
35150643,Queens,11368,1,,25
35151288,Manhattan,10036,2,,100
35151658,Brooklyn,11211,2,,75
35151913,Manhattan,10036,2,,100
35152601,Manhattan,10012,6,,350
35152608,Manhattan,10016,2,,100
35153152,Manhattan,10016,2,,100
35153283,Manhattan,10016,2,,100
35153334,Manhattan,10019,4,,180
35153469,Manhattan,10016,2,,100
35153758,Queens,11355,2,,80
35154411,Manhattan,10019,3,,399
35154533,Manhattan,10036,6,,425
35154668,Manhattan,10019,3,,399
35154803,Manhattan,10019,3,,399
35154913,Manhattan,10019,5,,399
35156210,Manhattan,10002,4,,109
35156223,Brooklyn,11221,2,,42
35156906,Brooklyn,11221,2,,37
35156995,Brooklyn,11238,2,,125
35157163,Manhattan,10027,1,,60
35157419,Brooklyn,11221,2,,37
35157481,Brooklyn,11238,2,,175
35158573,Brooklyn,11211,2,,75
35159849,Queens,11355,2,,110
35159850,Brooklyn,11226,2,,118
35160399,Brooklyn,11208,4,,99
35160406,Brooklyn,11210,4,,86
35160490,Queens,11374,2,,90
35160771,Manhattan,10029,3,,140
35161717,Manhattan,10009,1,,125
35161755,Brooklyn,11211,3,,425
35162122,Queens,11412,3,,47
35162306,Brooklyn,11206,2,,60
35162513,Brooklyn,11216,4,,110
35162591,Brooklyn,11216,2,,50
35163045,Brooklyn,11218,1,,66
35163190,Queens,11105,3,,130
35163290,Manhattan,10019,4,,365
35164294,Manhattan,10003,2,,180
35164876,Manhattan,10027,2,,89
35166942,Brooklyn,11216,1,,75
35167332,Manhattan,10035,3,,100
35167554,Queens,11369,1,,55
35167707,Queens,11101,4,,200
35169758,Bronx,10451,1,,28
35170169,Bronx,10456,2,,100
35170369,Brooklyn,11222,6,,250
35170961,Bronx,10451,2,,45
35172393,Brooklyn,11203,1,,59
35175500,Manhattan,10001,4,,210
35177453,Manhattan,10075,2,,170
35181903,Brooklyn,11215,10,,495
35183293,Brooklyn,11215,4,,209
35183442,Brooklyn,11209,2,,100
35185275,Brooklyn,11208,3,,59
35185863,Brooklyn,11215,5,,199
35186244,Bronx,10467,4,,128
35186258,Manhattan,10016,3,,131
35186404,Brooklyn,11233,4,,100
35187772,Brooklyn,11221,2,,70
35188017,Manhattan,10009,7,,348
35188430,Brooklyn,11237,1,,45
35189052,Brooklyn,11215,8,,945
35189297,Brooklyn,11233,5,,159
35189318,Manhattan,10037,3,,159
35189843,Manhattan,10031,2,,40
35189906,Brooklyn,11221,2,,37
35189990,Brooklyn,11213,13,,395
35190108,Brooklyn,11221,2,,42
35190170,Brooklyn,11225,1,,75
35190355,Brooklyn,11221,10,,206
35190467,Queens,nan,1,,110
35191797,Manhattan,10028,2,,133
35191909,Manhattan,10026,6,,185
35192077,Manhattan,10009,2,,115
35193203,Brooklyn,11237,4,,100
35193459,Manhattan,10029,4,,110
35193964,Manhattan,10016,6,,500
35194237,Manhattan,10033,2,,30
35194741,Brooklyn,11206,2,,110
35195090,Brooklyn,11205,3,,110
35195180,Manhattan,10027,2,,35
35196057,Manhattan,10030,10,,355
35196787,Queens,11103,2,,95
35196872,Manhattan,10002,2,,74
35197107,Queens,11434,2,,100
35197207,Brooklyn,11214,2,,100
35197500,Queens,11428,4,,150
35198287,Brooklyn,11211,2,,70
35199871,Brooklyn,11233,3,,50
35200882,Brooklyn,11207,2,,30
35201987,Brooklyn,11205,4,,220
35203931,Manhattan,10001,2,,153
35217588,Bronx,10457,2,,65
35217816,Brooklyn,11216,8,,299
35217858,Queens,11106,2,,58
35219812,Brooklyn,11216,1,,45
35220477,Brooklyn,11213,8,,275
35220744,Manhattan,10036,3,,305
35220846,Manhattan,10014,2,,175
35220898,Brooklyn,11222,2,,65
35221421,Brooklyn,11211,2,,50
35222233,Brooklyn,11216,1,,130
35222567,Brooklyn,11236,2,,110
35222909,Manhattan,10003,4,,175
35224560,Queens,11377,3,,38
35224736,Manhattan,10002,1,,130
35225838,Brooklyn,11237,2,,45
35226357,Queens,11422,4,,60
35226897,Manhattan,10011,5,,300
35227165,Brooklyn,11211,4,,250
35228373,Manhattan,10003,1,,116
35228374,Queens,11421,2,,100
35229201,Manhattan,10019,1,,85
35229243,Manhattan,10022,14,,800
35229312,Brooklyn,11218,2,,55
35231370,Manhattan,10022,4,,150
35231916,Queens,11106,2,,65
35232123,Manhattan,10019,1,,125
35232958,Bronx,10460,3,,45
35233790,Brooklyn,11206,2,,75
35233865,Queens,11422,1,,70
35233962,Manhattan,10018,3,,350
35235212,Queens,11368,2,,36
35235326,Brooklyn,11221,2,,70
35235379,Queens,11368,2,,36
35236345,Queens,11377,1,,35
35236424,Queens,11377,1,,35
35236534,Queens,11377,1,,40
35236795,Brooklyn,11211,2,,230
35237543,Bronx,10469,1,,40
35238691,Brooklyn,11206,2,,95
35247808,Manhattan,10003,1,,78
35249458,Bronx,10451,2,,75
35249977,Brooklyn,11216,1,,38
35250568,Queens,11106,2,,89
35251947,Queens,11693,2,,200
35252845,Manhattan,10003,4,,445
35253003,Queens,11101,1,,75
35254823,Manhattan,10035,6,,200
35257081,Manhattan,10027,1,,50
35257168,Brooklyn,11216,2,,75
35257699,Manhattan,10019,6,,120
35257756,Manhattan,10014,1,,100
35258943,Brooklyn,11225,4,,89
35258971,Brooklyn,11221,14,,170
35259569,Brooklyn,11216,2,,59
35260483,Manhattan,10019,3,,145
35260994,Manhattan,10012,2,,500
35261651,Manhattan,10021,1,,89
35262025,Staten Island,10314,2,,65
35262429,Brooklyn,11237,4,,67
35262690,Manhattan,10040,6,,200
35263416,Manhattan,10017,6,,750
35263825,Bronx,10455,1,,50
35265230,Manhattan,10028,2,,127
35265445,Brooklyn,11205,2,,120
35265786,Queens,11103,2,,80
35267090,Brooklyn,11216,3,,125
35267137,Queens,11104,1,,37
35267252,Queens,11377,2,,40
35267276,Queens,11377,1,,35
35267420,Queens,11434,6,,160
35267761,Queens,11369,2,,70
35268203,Manhattan,10029,1,,78
35268357,Manhattan,10034,2,,39
35268366,Queens,11372,2,,50
35268488,Queens,11377,2,,41
35268573,Queens,11377,2,,43
35268637,Queens,11377,1,,33
35268730,Queens,11373,1,,32
35268861,Queens,11373,1,,34
35268953,Queens,11373,1,,30
35269041,Queens,11373,1,,32
35269083,Brooklyn,11221,2,,110
35269107,Brooklyn,11216,2,,28
35275242,Queens,11101,1,,80
35275591,Brooklyn,11205,4,,78
35275920,Queens,11693,2,,75
35277941,Manhattan,10009,2,,170
35281795,Queens,11106,1,,55
35282511,Manhattan,10023,4,,153
35284206,Brooklyn,11226,2,,52
35284472,Queens,11385,2,,42
35284533,Queens,11101,6,,250
35284618,Brooklyn,11205,2,,115
35285908,Brooklyn,11216,2,,80
35286246,Manhattan,10021,2,,210
35286543,Queens,11385,10,,150
35287089,Manhattan,10021,2,,250
35287395,Queens,11419,2,,60
35287849,Manhattan,10031,4,,175
35288505,Brooklyn,11221,2,,95
35288933,Queens,11385,10,,340
35289004,Queens,11104,3,,78
35289022,Manhattan,10035,6,,382
35289875,Queens,11379,6,,124
35290565,Brooklyn,11206,2,,150
35290892,Manhattan,10026,3,,99
35290903,Manhattan,10019,2,,75
35292041,Queens,11373,3,,60
35292625,Manhattan,10019,1,,86
35301999,Manhattan,10019,2,,145
35303893,Manhattan,10011,2,,249
35304260,Queens,11104,2,,55
35304884,Manhattan,10003,4,,199
35307350,Brooklyn,11236,6,,160
35308120,Manhattan,10011,2,,225
35309370,Brooklyn,11211,3,,180
35310307,Queens,11106,1,,62
35311422,Queens,11102,5,,250
35313576,Brooklyn,11249,2,,198
35313700,Queens,11237,2,,47
35314580,Manhattan,10036,8,,335
35315156,Manhattan,10001,7,,330
35315271,Brooklyn,11211,4,,225
35315339,Brooklyn,11220,3,,99
35315368,Bronx,10458,1,,56
35315865,Manhattan,10003,4,,375
35315877,Brooklyn,11216,4,,123
35316271,Queens,11101,2,,120
35318863,Manhattan,10019,2,,145
35319305,Brooklyn,11238,3,,91
35319436,Brooklyn,11231,2,,199
35324178,Brooklyn,11220,2,,75
35328951,Manhattan,10002,2,,185
35330887,Manhattan,10017,2,,220
35333920,Manhattan,10013,8,,350
35335248,Manhattan,10031,2,,86
35335762,Manhattan,10014,4,,260
35336447,Brooklyn,11226,2,,69
35336972,Brooklyn,11206,2,,63
35338703,Manhattan,10014,4,,999
35340557,Brooklyn,11226,4,,90
35341419,Brooklyn,11209,2,,80
35341842,Brooklyn,11209,2,,80
35341959,Manhattan,10017,4,,500
35343102,Manhattan,10003,2,,250
35343378,Manhattan,10005,3,,170
35344040,Queens,11373,4,,70
35344556,Manhattan,10018,7,,219
35345694,Queens,11385,2,,150
35347616,Brooklyn,11229,7,,120
35348683,Manhattan,10019,4,,287
35349073,Brooklyn,11221,7,,175
35349137,Brooklyn,11211,4,,139
35349443,Manhattan,10001,1,,55
35352171,Brooklyn,11221,6,,250
35352188,Queens,11434,2,,75
35352430,Queens,11434,16,,250
35353523,Manhattan,10118,1,,75
35354079,Manhattan,10065,2,,290
35355147,Manhattan,10006,7,,321
35367758,Brooklyn,11230,1,,150
35369883,Queens,11105,1,,50
35370766,Manhattan,10016,6,,116
35373350,Brooklyn,11217,2,,250
35374230,Manhattan,10022,7,,347
35374299,Brooklyn,11211,2,,75
35375569,Manhattan,10009,1,,50
35376213,Brooklyn,11206,3,,120
35376285,Brooklyn,11208,2,,82
35376427,Queens,11435,2,,45
35376453,Brooklyn,11211,4,,100
35376476,Queens,11368,5,,250
35377489,Brooklyn,11236,4,,110
35377952,Brooklyn,11233,4,,120
35378118,Manhattan,10023,4,,280
35378514,Manhattan,10036,5,,275
35378679,Manhattan,10040,2,,160
35379061,Manhattan,10016,7,,500
35379267,Manhattan,10014,4,,295
35379882,Manhattan,10025,1,,99
35380023,Brooklyn,11216,8,,225
35380648,Manhattan,10036,3,,319
35383920,Brooklyn,11237,1,,67
35384123,Queens,11413,2,,70
35384544,Manhattan,10019,4,,95
35384734,Manhattan,10014,2,,149
35384851,Queens,11106,4,,289
35385249,Manhattan,10012,3,,269
35385859,Manhattan,10037,5,,115
35386161,Brooklyn,11249,2,,41
35387029,Manhattan,10013,3,,400
35387219,Manhattan,10019,2,,195
35387629,Brooklyn,11213,3,,140
35387987,Queens,11378,2,,27
35388353,Brooklyn,11238,1,,125
35389341,Manhattan,10025,1,,89
35397567,Manhattan,10022,2,,98
35397690,Manhattan,10002,6,,400
35402920,Brooklyn,11238,4,,250
35406411,Manhattan,10019,2,,94
35406694,Brooklyn,11207,9,,195
35408266,Manhattan,10039,1,,40
35408369,Brooklyn,11221,16,,425
35408455,Manhattan,10019,2,,45
35409062,Bronx,10468,2,,149
35409445,Queens,11434,5,,150
35409565,Brooklyn,11221,9,,150
35413116,Manhattan,10037,2,,60
35414687,Manhattan,10002,6,,250
35415121,Manhattan,10019,2,,150
35416869,Queens,11435,1,,99
35417570,Brooklyn,11217,4,,200
35419046,Brooklyn,11207,4,,129
35419884,Brooklyn,11220,1,,120
35420277,Manhattan,10038,2,,189
35421568,Queens,11355,2,,79
35422599,Queens,11434,2,,65
35422845,Manhattan,10028,2,,150
35423338,Brooklyn,11232,3,,90
35423560,Manhattan,10128,2,,125
35424212,Manhattan,10128,4,,200
35424310,Brooklyn,11237,4,,125
35424418,Manhattan,10034,3,,100
35425001,Manhattan,10003,2,,215
35425436,Brooklyn,11221,2,,60
35425638,Manhattan,10028,5,,249
35427155,Queens,11435,1,,35
35428298,Bronx,10470,8,,288
35428765,Manhattan,10034,3,,150
35428996,Manhattan,10036,3,,120
35430378,Queens,11413,1,,55
35430525,Manhattan,10036,4,,223
35431400,Manhattan,10012,2,,150
35431739,Manhattan,10128,2,,120
35446948,Brooklyn,11233,1,,60
35447708,Manhattan,10026,2,,55
35447709,Manhattan,10026,2,,57
35448514,Manhattan,10026,2,,55
35448516,Manhattan,10026,2,,55
35450345,Manhattan,10014,2,,100
35451636,Manhattan,10026,2,,55
35451637,Manhattan,10026,2,,55
35452335,Brooklyn,11205,4,,140
35453348,Bronx,10468,2,,90
35454095,Manhattan,10065,8,,800
35454285,Brooklyn,11226,1,,30
35454756,Queens,11106,5,,223
35455445,Manhattan,nan,3,,175
35455986,Staten Island,10310,3,,99
35456208,Manhattan,10026,2,,55
35456622,Brooklyn,11221,10,,190
35457818,Manhattan,10018,6,,599
35458291,Queens,11436,2,,60
35458699,Brooklyn,11203,4,,60
35459328,Manhattan,10036,3,,305
35459465,Brooklyn,11221,2,,56
35459644,Brooklyn,11205,7,,300
35460496,Manhattan,10013,1,,74
35461818,Brooklyn,11211,2,,199
35462016,Manhattan,10036,3,,350
35463466,Manhattan,10012,4,,249
35463471,Manhattan,10011,3,,209
35463986,Manhattan,10025,2,,425
35464309,Manhattan,10016,14,,900
35464315,Brooklyn,11222,4,,180
35464492,Manhattan,10009,5,,460
35464594,Brooklyn,11230,4,,150
35464662,Manhattan,10065,2,,140
35465579,Queens,11372,1,,58
35465766,Queens,11692,2,,99
35466334,Brooklyn,11230,2,,45
35466744,Bronx,10463,4,,95
35466919,Queens,11106,4,,149
35467286,Brooklyn,11237,2,,58
35467947,Brooklyn,11237,2,,55
35468870,Queens,11422,2,,44
35474470,Manhattan,10018,4,,126
35474830,Brooklyn,11220,1,,56
35477828,Brooklyn,11233,4,,90
35479956,Brooklyn,11205,4,,150
35481836,Manhattan,10010,4,,1750
35484401,Brooklyn,11206,4,,35
35484875,Manhattan,10004,3,,200
35485080,Brooklyn,11208,2,,60
35485149,Brooklyn,11215,2,,97
35486014,Brooklyn,11206,2,,53
35486841,Brooklyn,11206,2,,47
35487169,Brooklyn,11206,2,,59
35487942,Manhattan,10002,2,,150
35488159,Brooklyn,11207,4,,80
35489323,Brooklyn,11221,4,,135
35490736,Brooklyn,11205,2,,100
35490967,Manhattan,10014,2,,117
35491909,Brooklyn,11207,5,,97
35492112,Brooklyn,11221,16,,395
35492664,Brooklyn,11221,5,,175
35492876,Brooklyn,11221,16,,569
35493937,Manhattan,10016,3,,189
35496842,Bronx,10469,2,,85
35497497,Brooklyn,11217,10,,550
35498737,Brooklyn,11213,15,,420
35499352,Bronx,10463,1,,100
35504611,Manhattan,10024,2,,200
35505287,Manhattan,10025,5,,300
35507424,Manhattan,10011,3,,290
35507844,Manhattan,10019,4,,178
35507981,Brooklyn,11208,2,,60
35509087,Brooklyn,11205,4,,95
35509472,Manhattan,10038,3,,145
35510338,Manhattan,10018,2,,89
35510758,Manhattan,10018,2,,109
35510876,Manhattan,10018,2,,99
35510968,Brooklyn,11215,2,,97
35510977,Manhattan,10018,2,,119
35511098,Manhattan,10018,2,,159
35512005,Brooklyn,11238,4,,349
35512438,Manhattan,10035,1,,90
35512642,Brooklyn,11233,8,,250
35512830,Manhattan,10013,4,,300
35512965,Manhattan,10031,1,,34
35513360,Brooklyn,11211,2,,200
35513661,Manhattan,10001,2,,120
35513883,Brooklyn,11220,1,,50
35515382,Manhattan,10012,2,,249
35515415,Queens,11370,6,,200
35515910,Manhattan,10012,3,,180
35516587,Staten Island,10306,6,,109
35516704,Brooklyn,11226,2,,50
35516975,Queens,11101,2,,130
35519038,Brooklyn,11221,10,,150
35519175,Brooklyn,11207,7,,120
35520176,Manhattan,10027,6,,750
35520332,Queens,11377,2,,50
35520721,Queens,11693,4,,149
35521170,Manhattan,10001,2,,280
35524274,Bronx,10457,2,,67
35526392,Manhattan,10028,2,,250
35529395,Manhattan,10013,2,,300
35529508,Manhattan,10013,2,,300
35529759,Manhattan,10013,2,,300
35530755,Manhattan,10013,2,,300
35530840,Manhattan,10013,2,,300
35530971,Manhattan,10013,2,,300
35531078,Manhattan,10013,3,,300
35531162,Manhattan,10013,3,,300
35531168,Brooklyn,11210,1,,35
35531254,Manhattan,10013,7,,300
35531348,Brooklyn,11249,1,,80
35531898,Manhattan,10017,2,,100
35531992,Manhattan,10017,2,,100
35532063,Manhattan,10017,4,,100
35532192,Manhattan,10017,2,,100
35532310,Manhattan,10017,2,,100
35532448,Manhattan,10017,2,,100
35532648,Manhattan,10017,2,,100
35532705,Manhattan,10017,2,,100
35533434,Manhattan,10013,2,300.0,100
35533850,Manhattan,10013,2,300.0,100
35533939,Manhattan,10013,2,300.0,100
35534087,Manhattan,10013,2,320.0,100
35535750,Manhattan,10002,6,,350
35536476,Brooklyn,11226,2,,65
35536969,Brooklyn,11205,5,,250
35537049,Manhattan,10010,2,,109
35537732,Manhattan,10010,2,,109
35537856,Manhattan,10010,2,,129
35539397,Manhattan,10022,2,,200
35539586,Queens,11101,3,,229
35539721,Queens,11101,2,,259
35539856,Queens,11101,2,,229
35539920,Queens,11421,2,,45
35540029,Queens,11101,2,,159
35540158,Queens,11101,2,,249
35540308,Queens,11101,2,,184
35540417,Queens,11101,2,,209
35540614,Manhattan,10019,4,,599
35540673,Brooklyn,11233,2,,120
35540762,Queens,11361,2,,49
35541835,Manhattan,10002,2,,170
35542389,Brooklyn,11226,2,,90
35543031,Brooklyn,11205,2,,175
35543132,Brooklyn,11215,2,,150
35543778,Manhattan,10036,2,135.0,100
35544077,Manhattan,10036,2,120.0,100
35545194,Queens,11354,2,,100
35545346,Queens,11354,2,,100
35545434,Manhattan,10011,2,,300
35545453,Manhattan,10032,1,,200
35545525,Manhattan,10011,2,,300
35545595,Manhattan,10011,2,,300
35545650,Manhattan,10011,2,,300
35546234,Manhattan,10016,6,,330
35546298,Bronx,10462,2,,49
35546352,Queens,11436,3,,85
35547124,Queens,11372,2,,40
35548551,Brooklyn,11226,3,,100
35549378,Manhattan,10019,1,,100
35550080,Queens,11357,1,,32
35563249,Manhattan,10010,4,,100
35563614,Manhattan,10018,8,,150
35565616,Manhattan,10014,3,,240
35566162,Bronx,10452,4,,60
35566699,Manhattan,10002,2,,100
35566995,Manhattan,10002,2,,100
35567504,Brooklyn,11221,1,,50
35568112,Manhattan,10023,14,,800
35568665,Manhattan,10002,2,,100
35568768,Manhattan,10002,2,,100
35570396,Manhattan,10027,3,,99
35570498,Manhattan,10022,3,,175
35570515,Manhattan,10021,3,,180
35570674,Manhattan,10016,12,,600
35570888,Manhattan,10002,2,275.0,999
35570970,Manhattan,10025,5,,175
35571179,Manhattan,10002,4,320.0,999
35571427,Manhattan,10002,6,460.0,999
35572559,Manhattan,10038,2,,145
35573670,Manhattan,10003,2,,125
35573971,Brooklyn,11213,2,,100
35574095,Manhattan,10007,2,,200
35575853,Manhattan,10029,2,,100
35576264,Manhattan,10025,2,,70
35577716,Queens,11377,5,,129
35577731,Manhattan,10001,2,,176
35577810,Manhattan,10025,2,,70
35577986,Brooklyn,11206,2,,46
35578165,Brooklyn,11249,1,,85
35578522,Brooklyn,11226,1,,59
35578766,Brooklyn,11206,2,,125
35579216,Brooklyn,11211,2,,115
35579312,Manhattan,10022,3,,150
35579827,Brooklyn,11237,2,,90
35580335,Brooklyn,11217,8,,500
35580936,Manhattan,10027,4,,125
35581315,Brooklyn,11218,4,,46
35583150,Manhattan,10027,3,,150
35583886,Manhattan,10011,4,,450
35584546,Bronx,10451,3,,69
35595716,Manhattan,10022,12,,800
35595727,Brooklyn,11237,3,,114
35599003,Queens,11417,5,,167
35599507,Brooklyn,11233,2,,115
35600863,Manhattan,10036,2,,249
35600877,Brooklyn,11218,3,,46
35601251,Brooklyn,11218,2,,38
35601334,Bronx,10468,3,,60
35601555,Manhattan,10022,5,,300
35601668,Manhattan,10009,2,,159
35602073,Brooklyn,11206,2,,79
35602336,Queens,11365,1,,80
35602964,Manhattan,10016,7,,600
35602997,Brooklyn,11211,6,,185
35603341,Manhattan,10128,3,,99
35603512,Bronx,10454,2,,118
35603798,Manhattan,10003,4,,290
35603965,Manhattan,10022,3,,180
35604447,Manhattan,10016,3,,170
35605017,Manhattan,10016,4,,199
35605729,Manhattan,10065,5,,425
35605837,Manhattan,10018,2,,175
35606031,Manhattan,10002,3,,149
35606347,Queens,11385,1,,46
35607523,Brooklyn,11215,2,,149
35607907,Queens,11103,4,,300
35607932,Manhattan,10011,2,,125
35608098,Manhattan,10033,2,,75
35608471,Queens,11434,2,,80
35609328,Manhattan,10019,6,,120
35610591,Manhattan,10035,2,,85
35614155,Bronx,10474,2,,65
35614233,Queens,11692,2,,94
35614263,Brooklyn,11211,4,,190
35614490,Manhattan,10005,4,,220
35614888,Bronx,10451,2,,65
35615687,Brooklyn,11216,6,,350
35616402,Queens,11377,2,,100
35616470,Manhattan,10128,1,,100
35616750,Manhattan,10012,5,,196
35617028,Brooklyn,11222,2,,100
35618939,Queens,11377,2,,56
35619073,Staten Island,10301,3,,100
35619415,Manhattan,10024,2,,150
35633408,Queens,11377,3,,49
35634364,Brooklyn,11237,1,,40
35634704,Queens,11377,2,,90
35634901,Manhattan,10019,6,,249
35635841,Manhattan,10016,11,,800
35636466,Queens,11101,3,,150
35637155,Manhattan,10009,16,,975
35638345,Manhattan,10019,4,,400
35639073,Manhattan,10019,3,,400
35639211,Manhattan,10011,2,,120
35639950,Brooklyn,11221,2,,49
35640448,Queens,11377,7,,179
35640594,Brooklyn,11206,4,,30
35641231,Manhattan,10036,2,,400
35642392,Manhattan,10009,2,,250
35642402,Brooklyn,11231,2,,129
35642823,Manhattan,10032,1,,35
35642891,Brooklyn,11237,2,,10
35643772,Brooklyn,11226,3,,90
35644433,Brooklyn,11249,2,,200
35644555,Manhattan,10030,2,,125
35646392,Manhattan,10019,4,,358
35646472,Manhattan,10025,1,,83
35646539,Manhattan,10019,4,,287
35647681,Brooklyn,11238,2,,100
35648435,Bronx,10465,2,,50
35650240,Brooklyn,11211,2,,57
35651376,Brooklyn,11232,5,,180
35653330,Brooklyn,11237,5,,230
35654468,Manhattan,10016,2,,100
35654692,Manhattan,10016,6,,200
35654758,Manhattan,10031,2,,47
35654798,Bronx,10457,2,,55
35655420,Manhattan,10016,6,,239
35655950,Queens,11367,2,,78
35656431,Queens,11358,1,,40
35660065,Brooklyn,11221,3,,32
35661889,Brooklyn,11221,1,,58
35664876,Brooklyn,11206,2,,45
35667379,Manhattan,10027,1,,65
35668212,Brooklyn,11206,3,,35
35669284,Brooklyn,11206,1,,47
35670919,Brooklyn,11206,1,,59
35671265,Manhattan,10065,1,,130
35671794,Brooklyn,11216,1,,100
35672714,Queens,11420,5,,150
35672777,Manhattan,10002,2,,222
35673265,Brooklyn,11231,6,,140
35674377,Brooklyn,11204,1,,65
35675859,Manhattan,10032,4,,235
35676174,Manhattan,10009,2,,120
35676573,Brooklyn,11206,8,,226
35676738,Brooklyn,11229,1,,25
35677739,Manhattan,10016,2,,120
35678147,Brooklyn,11237,2,,65
35678627,Brooklyn,11209,3,,99
35679614,Manhattan,10009,1,,85
35679813,Brooklyn,11238,2,,60
35679935,Queens,11435,8,,300
35680065,Brooklyn,11221,2,,75
35680174,Brooklyn,11221,6,,140
35680258,Brooklyn,11231,2,,130
35680818,Manhattan,10012,1,,38
35681112,Brooklyn,11216,1,,75
35681163,Brooklyn,11211,2,,100
35681857,Brooklyn,11205,4,,280
35682527,Manhattan,10039,2,,51
35684442,Manhattan,10031,2,,50
35684596,Queens,11377,2,,49
35686575,Queens,11373,1,,35
35686594,Brooklyn,11207,5,,90
35686816,Brooklyn,11205,4,,145
35687199,Queens,11105,4,,80
35687862,Brooklyn,11206,8,,200
35688295,Manhattan,10031,2,,45
35688424,Brooklyn,11233,2,,105
35688480,Manhattan,10002,3,,200
35689855,Brooklyn,11217,4,,150
35693860,Brooklyn,11205,4,,60
35699567,Queens,11372,1,,99
35700101,Manhattan,10025,1,,79
35700408,Manhattan,10029,2,,150
35700700,Brooklyn,11221,2,,61
35702864,Brooklyn,11233,4,,118
35703583,Brooklyn,11215,4,,195
